,alpha_probs_bottom_train,alpha_probs_bottom_test,alpha_probs_bottom_validation,alpha_probs_top_train,alpha_probs_top_test,alpha_probs_top_validation,expected_value_bottom_train,expected_value_bottom_test,expected_value_bottom_validation,expected_value_top_train,expected_value_top_test,expected_value_top_validation,variance_top_train,variance_top_test,variance_top_validation,variance_bottom_train,variance_bottom_test,variance_bottom_validation,sharpe_of_average_train,sharpe_of_average_test,sharpe_of_average_validation,rets_of_average_train,rets_of_average_test,rets_of_average_validation,average_sharp_train,average_sharp_test,average_sharp_validation,average_rets_train,average_rets_test,average_rets_validation,sortino_of_average_train,sortino_of_average_test,sortino_of_average_validation,calmar_of_average_train,calmar_of_average_test,calmar_of_average_validation,percentage_of_positive_returns_train,percentage_of_positive_returns_test,percentage_of_positive_returns_validation,sharpe_of_average_transaction_cost_train,sharpe_of_average_transaction_cost_test,sharpe_of_average_transaction_cost_validation,rets_of_average_transaction_cost_train,rets_of_average_transaction_cost_test,rets_of_average_transaction_cost_validation,average_sharp_transaction_cost_train,average_sharp_transaction_cost_test,average_sharp_transaction_cost_validation,average_rets_transaction_cost_train,average_rets_transaction_cost_test,average_rets_transaction_cost_validation,sortino_of_average_transaction_cost_train,sortino_of_average_transaction_cost_test,sortino_of_average_transaction_cost_validation,calmar_of_average_transaction_cost_train,calmar_of_average_transaction_cost_test,calmar_of_average_transaction_cost_validation,percentage_of_positive_returns_transaction_cost_train,percentage_of_positive_returns_transaction_cost_test,percentage_of_positive_returns_transaction_cost_validation,alpha_probs_bottom_unnormalized_train,alpha_probs_bottom_unnormalized_test,alpha_probs_bottom_unnormalized_validation,alpha_probs_top_unnormalized_train,alpha_probs_top_unnormalized_test,alpha_probs_top_unnormalized_validation,expected_value_bottom_unnormalized_train,expected_value_bottom_unnormalized_test,expected_value_bottom_unnormalized_validation,expected_value_top_unnormalized_train,expected_value_top_unnormalized_test,expected_value_top_unnormalized_validation,variance_top_unnormalized_train,variance_top_unnormalized_test,variance_top_unnormalized_validation,variance_bottom_unnormalized_train,variance_bottom_unnormalized_test,variance_bottom_unnormalized_validation,seq_length,bias,last_layer_type,label_type,cross_sectional,batch_size,hidden_size,dropout,lr,grad_clip,loss_function_from_returns,epochs,early_stopping_dist,num_layers,type_net,type_dropout,optimizer_type,bootstrap_ratio,bootstrap_seed,input_normalization,using_swag,epochs_or_steps,start,freq,new_lr,shrinkage,momentum,adaptation,type_eval,number_of_days_per_epoch,removing_artificial_data,chosen_targets
./../Experiments2/glauberfinal/149,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19601698219776154,0.1844397485256195,0.1796560287475586,0,0,0,2.099159678482039,1.599890301522977,0.800130465902424,0.5869164787047976,0.05026721590267594,0.07129472027730642,0.5251339654418119,0.4966477415641357,0.2465728083273288,0.00013829323249406165,6.702295453690125e-05,4.236168762763305e-05,3.536694822538652,2.4608527455677316,1.1066484403787848,3.536694822538652,2.4608527455677316,1.1066484403787848,0.556550424128181,0.5533333333333333,0.5430778371954843,2.060357750529494,1.5834651421116477,0.7554649170686665,0.5760562779256604,0.04960536404583027,0.06730735128172681,0.19137958249726145,0.5217653730780408,0.22645489299532576,0.0001357342784933224,6.614048539444037e-05,3.99924844217034e-05,3.464904160957877,2.4363155175990907,1.042922385735824,3.464904160957877,2.4363155175990907,1.042922385735824,0.5518378887841658,0.548,0.5424836601307189,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.19601698219776154,0.1844397485256195,0.1796560287475586,0,0,0,64,True,Softmax,1,False,40,51,0.32784390147751724,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/15,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.13958193361759186,0.09737193584442139,0.12155967205762863,0,0,0,0.9253225548274112,1.2163678813555645,0.7685486139896867,0.22088817661372956,0.0326874114368198,0.06275323774336805,0.39049108692616497,0.5702898712695718,0.3601656389041161,5.204716696836229e-05,4.358321524909307e-05,3.728653460687347e-05,1.3542528682068584,1.8337830556995944,1.0533097037929766,1.3542528682068584,1.8337830556995944,1.0533097037929766,0.5381715362865221,0.52,0.5478312537136066,0.9090500793915579,1.2586746636391601,0.7546967210815956,0.21700019990228547,0.03363693294405754,0.061618985923897536,0.3819777669594512,0.6165573252516452,0.34844953985931093,5.11310555848929e-05,4.484924392541005e-05,3.661258819007578e-05,1.3294964989037672,1.9075097555815115,1.0336106370245361,1.3294964989037672,1.9075097555815115,1.0336106370245361,0.5360508953817154,0.52,0.5472370766488414,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.13958193361759186,0.09737193584442139,0.12155967205762863,0,0,0,128,True,Softmax,1,False,69,66,0.3157064847089711,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/16,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.096103236079216,0.04896681755781174,0.04073568433523178,0,0,0,0.6422224219759394,1.169696792985736,0.5217745068524308,0.14415296576050043,0.03081932720542966,0.03702219029301179,0.2625006845773029,0.7840343172943759,0.38485848467489164,3.396629730454769e-05,4.109243627390621e-05,2.1997736359484127e-05,0.9259201110771199,1.745772058890059,0.6979814917103109,0.9259201110771199,1.745772058890059,0.6979814917103109,0.5315739868049011,0.544,0.5478312537136066,0.6276154118214508,1.2267387197291495,0.5155954146884907,0.14087038286658857,0.03212413525819085,0.036581995066174114,0.2537817917148958,0.8203353937852399,0.37907639116016734,3.3192832909186754e-05,4.283218034425446e-05,2.173618245167802e-05,0.9042875111533908,1.8425034072098412,0.689463461047365,0.9042875111533908,1.8425034072098412,0.689463461047365,0.530631479736098,0.544,0.5478312537136066,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.096103236079216,0.04896681755781174,0.04073568433523178,0,0,0,128,True,Softmax,1,False,33,62,0.466268754662428,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/17,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.09377172589302063,0.09647947549819946,0.08972708880901337,0,0,0,0.5691533941119679,1.1519043475857915,0.6938489518690736,0.12642694036415844,0.032644436611098955,0.050293886831741574,0.2697729957007195,0.6997407695301184,0.3689057627913147,2.9789571245089177e-05,4.352591548146529e-05,2.9883474053322386e-05,0.8054603522516883,1.724704567000644,0.9371940588145583,0.8054603522516883,1.724704567000644,0.9371940588145583,0.5282752120640904,0.5386666666666666,0.5508021390374331,0.5551965483801147,1.1922208645025218,0.6834808647436865,0.12332526967360927,0.03363008951696997,0.049534139931102186,0.2620251332150216,0.7391710050117404,0.3601145765650644,2.9058734607353743e-05,4.484011935595996e-05,2.9432049869935945e-05,0.7852623829133915,1.7928826119064687,0.9226890985939866,0.7852623829133915,1.7928826119064687,0.9226890985939866,0.5275683317624882,0.5386666666666666,0.5508021390374331,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.09377172589302063,0.09647947549819946,0.08972708880901337,0,0,0,128,True,Softmax,1,False,63,71,0.4258181312468546,0.01,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/18,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20892855525016785,0.18341325223445892,0.17274634540081024,0,0,0,1.065284087860547,0.9473416601696808,0.8586720210307567,0.29198542835747743,0.028492041705755942,0.07078774725182752,0.37968388384439944,0.372690182473975,0.25397902440779774,6.879958255359975e-05,3.7989388941007925e-05,4.2060455883438794e-05,1.668100528568267,1.391674991110649,1.1890996139096857,1.668100528568267,1.391674991110649,1.1890996139096857,0.5341658812441094,0.528,0.5490196078431373,1.0485252115478287,0.971748742568177,0.8338726336088016,0.28738639345206407,0.029109925199742075,0.0687343482577623,0.249728582553633,0.41272644391483077,0.2387818830562578,6.77159268265938e-05,3.88132335996561e-05,4.084037329635312e-05,1.640638699839773,1.4315641695510704,1.1535426250437573,1.640638699839773,1.4315641695510704,1.1535426250437573,0.5301602262016966,0.528,0.5484254307783719,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20892855525016785,0.18341325223445892,0.17274634540081024,0,0,0,128,True,Softmax,1,False,56,56,0.3726599069730697,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/19,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09101086854934692,0.050378892570734024,0.05439477786421776,0,0,0,0.7434810833514673,1.2585598874770685,0.6786538850677492,0.177380815846105,0.03095814962372903,0.04714468139649016,0.3209586476434678,0.7751223729577835,0.395060845721629,4.179566820125e-05,4.127753283163871e-05,2.8012288411461772e-05,1.102072507015975,1.907043181522614,0.9180561981119195,1.102072507015975,1.907043181522614,0.9180561981119195,0.5245051837888784,0.544,0.5484254307783719,0.7143108797108381,1.288843403302728,0.6472472134404306,0.17041832218897562,0.031508484666268176,0.04496333929123464,0.3038123420914215,0.7895373968051314,0.37552703038413743,4.015511832916485e-05,4.2011312888357565e-05,2.671618496211208e-05,1.057399617174821,1.963132378453858,0.8743978124977704,1.057399617174821,1.963132378453858,0.8743978124977704,0.5235626767200754,0.544,0.5460487225193108,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.09101086854934692,0.050378892570734024,0.05439477786421776,0,0,0,128,True,Softmax,1,False,36,70,0.4681064987448178,0.05,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/2,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.08681904524564743,0.06409864872694016,0.03967081755399704,0,0,0,0.5825811831891513,1.0831196059280794,0.6742315545784765,0.13016465366528887,0.029222097848887987,0.04865792782646712,0.2419116664971304,0.7650322736663986,0.4180120237982449,3.067027654695779e-05,3.8962797131850644e-05,2.8911424733492048e-05,0.8345342756766146,1.5995527071049227,0.9130838423852528,0.8345342756766146,1.5995527071049227,0.9130838423852528,0.5273327049952875,0.5453333333333333,0.5531788472964944,0.5715044630772449,1.1358613923565837,0.6687907096838693,0.12768498490727825,0.030482559671882813,0.04826200941460059,0.23599591249663063,0.8078910760846568,0.4123702065389057,3.0086000213779037e-05,4.064341289584375e-05,2.8676179093642654e-05,0.8182402982263287,1.6862279325359608,0.9053997994777729,0.8182402982263287,1.6862279325359608,0.9053997994777729,0.5266258246936852,0.5453333333333333,0.5531788472964944,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.08681904524564743,0.06409864872694016,0.03967081755399704,0,0,0,64,True,Softmax,1,False,27,30,0.3998511149973157,0.01,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/20,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.10490734130144119,0.03440656140446663,0.03980829194188118,0,0,0,0.81875486540573,1.2407461252324337,0.5864758008578271,0.18676418016316923,0.03134838287454961,0.04271569297971982,0.3553136944555047,0.826445803026825,0.3894134253069752,4.4006640000746754e-05,4.1797843832732814e-05,2.538068507410566e-05,1.1902042458254423,1.835295309540594,0.7861840063380042,1.1902042458254423,1.835295309540594,0.7861840063380042,0.5308671065032988,0.544,0.5490196078431373,0.8058040263065421,1.3017365546291566,0.5796693543550859,0.18380826534966296,0.03267718295363189,0.0422181620438418,0.3491072658002082,0.8669755306072254,0.38349163064450476,4.331014734911946e-05,4.356957727150919e-05,2.5085063602995725e-05,1.1707056360007162,1.9381209688875198,0.7767620240571655,1.1707056360007162,1.9381209688875198,0.7767620240571655,0.529688972667295,0.5426666666666666,0.5490196078431373,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.10490734130144119,0.03440656140446663,0.03980829194188118,0,0,0,64,True,Softmax,1,False,77,57,0.32933000698783466,0.005,1,kelly,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/21,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285671710968,0.0714285746216774,0.019884096458554268,0.013749138452112675,0.011491414159536362,0,0,0,0.30370698518987754,1.0731589873324816,0.5627250910969342,0.056642705736573026,0.027256535397475534,0.040027612854868416,0.1979563732891834,0.8086234470071022,0.40749732163830027,1.3346537638212303e-05,3.6342047196634044e-05,2.3783489515667516e-05,0.42407840431193583,1.5698614887263582,0.7555476182071578,0.42407840431193583,1.5698614887263582,0.7555476182071578,0.5219132893496701,0.5493333333333333,0.5508021390374331,0.2991810638625601,1.1441557534691489,0.5622458128689155,0.05579831040837199,0.02885579433634474,0.039992449522766454,0.1948751604066972,0.8589816019861914,0.40644074436965344,1.3147575496788878e-05,3.847439244845965e-05,2.37625962702118e-05,0.41769433654576815,1.6860210079380968,0.7548284336724498,0.41769433654576815,1.6860210079380968,0.7548284336724498,0.5214420358152686,0.5493333333333333,0.5508021390374331,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285671710968,0.0714285746216774,0.019884096458554268,0.013749138452112675,0.011491414159536362,0,0,0,128,True,Softmax,1,False,46,80,0.4864085481745533,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/22,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.02745518460869789,0.02270231768488884,0.021459396928548813,0,0,0,0.37167500374605206,1.0703648418138574,0.5695898243570997,0.07178759218613887,0.028100308027611487,0.04073280233171388,0.22911237526739267,0.7962364825503983,0.4036011849078873,1.691507827194601e-05,3.7467077370148644e-05,2.420249692912292e-05,0.5217571795442458,1.5681729881520063,0.76674721989051,0.5217571795442458,1.5681729881520063,0.76674721989051,0.5292177191328935,0.5413333333333333,0.5543672014260249,0.3664252412103439,1.1409215633637106,0.5678851263066507,0.07077267766840128,0.029744269390096147,0.040610391489425905,0.22582278136162778,0.8466584922088289,0.40192045247821706,1.6675937245146394e-05,3.9659025853461523e-05,2.412976321415681e-05,0.5142868490770689,1.6837699309415743,0.7643539773645952,0.5142868490770689,1.6837699309415743,0.7643539773645952,0.5289820923656927,0.5413333333333333,0.5543672014260249,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285671710968,0.0714285746216774,0.02745518460869789,0.02270231768488884,0.021459396928548813,0,0,0,128,True,Softmax,1,False,36,72,0.43826324133829125,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/23,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.0336967408657074,0.029929565265774727,0.03259094059467316,0,0,0,0.3359871383194183,1.0424460914197133,0.5624426994216261,0.06331582966625547,0.027836433006208187,0.04088688462060751,0.2121256135884321,0.7960889762295084,0.3950778097265327,1.4918904256893371e-05,3.711524400827758e-05,2.429404909127006e-05,0.4702784232040169,1.526926108765915,0.7591028335327551,0.4702784232040169,1.526926108765915,0.7591028335327551,0.5249764373232799,0.5386666666666666,0.5478312537136066,0.33124893159250257,1.11075232259765,0.5604649917966932,0.06242233511364775,0.029460661385155656,0.04074281788220229,0.20911866255334535,0.8474294435292974,0.393212442307019,1.4708373023950928e-05,3.928088184687421e-05,2.4208447939514134e-05,0.46357062851630604,1.6384294808336008,0.7563388913647066,0.46357062851630604,1.6384294808336008,0.7563388913647066,0.5247408105560791,0.5373333333333333,0.5478312537136066,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285597205162,0.0714285746216774,0.0714285746216774,0.0336967408657074,0.029929565265774727,0.03259094059467316,0,0,0,128,True,Softmax,1,False,52,80,0.47443752175473963,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/24,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1387859433889389,0.12272040545940399,0.07617196440696716,0,0,0,0.8516509026327465,1.3838882816977356,0.5668818054602349,0.19127476653341585,0.030403346078241023,0.03625430804728863,0.32464558909293856,0.475677704725865,0.39586283614836215,4.506945488534776e-05,4.053779477098804e-05,2.154147834063495e-05,1.280129243520305,2.0629894497876924,0.7632301948322745,1.280129243520305,2.0629894497876924,0.7632301948322745,0.5237983034872762,0.5466666666666666,0.5412953060011884,0.8407167046843743,1.4363673920356426,0.5569610274485282,0.18881597735162783,0.03139393597709487,0.035619219238962115,0.313897040424325,0.5138601280314095,0.39034116212747627,4.449009833921486e-05,4.185858130279315e-05,2.1164123136638218e-05,1.2630568030792602,2.152161607240275,0.7495923631544278,1.2630568030792602,2.152161607240275,0.7495923631544278,0.5228557964184731,0.5466666666666666,0.5407011289364231,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285671710968,0.1387859433889389,0.12272040545940399,0.07617196440696716,0,0,0,128,True,Softmax,1,False,27,66,0.38193745504544285,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/25,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16006338596343994,0.1440400630235672,0.1162138357758522,0,0,0,1.1390268027303192,1.4296385983226367,0.6918889359137903,0.26872567973999834,0.03361514065122906,0.05177827131300054,0.36195021353872736,0.342292703367675,0.34349077421127044,6.331896318096097e-05,4.482018753497207e-05,3.076546126738e-05,1.7038592952848388,2.128395368611976,0.9370440270931258,1.7038592952848388,2.128395368611976,0.9370440270931258,0.5414703110273327,0.5546666666666666,0.5508021390374331,1.123291489891749,1.4774276838207165,0.6789516268158889,0.2650038884710232,0.03455215209328875,0.05080806781751776,0.3450977068330032,0.358951056911093,0.3358837605688584,6.244200953605638e-05,4.6069536124385e-05,3.0188988602209e-05,1.6791298022063241,2.2105129800789407,0.9190049355719818,1.6791298022063241,2.2105129800789407,0.9190049355719818,0.5391140433553252,0.5546666666666666,0.5496137849079026,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.16006338596343994,0.1440400630235672,0.1162138357758522,0,0,0,128,True,Softmax,1,False,29,66,0.3697690158370696,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/26,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18677227199077606,0.1460866779088974,0.13589896261692047,0,0,0,1.4003848015015832,1.380373424991931,0.5052875998638718,0.39413648012685254,0.03721625784410367,0.03857222089961228,0.3763935344486134,0.4052933575555482,0.24168036439052112,9.286910464817449e-05,4.9621677125471556e-05,2.2918728995610385e-05,2.2178479625452123,2.0729761241266917,0.6814027866526637,2.2178479625452123,2.0729761241266917,0.6814027866526637,0.5341658812441094,0.5613333333333334,0.5448603683897801,1.3710266677707879,1.3737050055051439,0.4589849654963288,0.3858808727679277,0.036865116869486875,0.035018787153656666,0.15494563126125308,0.39001655470834456,0.21818456486077473,9.09238625749123e-05,4.915348915931585e-05,2.080736016260052e-05,2.1684830669051123,2.0670928144190945,0.6178191775015078,2.1684830669051123,2.0670928144190945,0.6178191775015078,0.529688972667295,0.5573333333333333,0.5424836601307189,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.18677227199077606,0.1460866779088974,0.13589896261692047,0,0,0,128,True,Softmax,1,False,26,67,0.37469586133399396,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/27,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13727138936519623,0.14420519769191742,0.11691249907016754,0,0,0,0.8691612194484385,1.0674436638081939,0.7730876301792625,0.2079657435362723,0.027866970096148497,0.05849217569985729,0.3069945578493036,0.25232370068081317,0.2683589045636393,4.900229583795294e-05,3.7155960128198e-05,3.475470926907741e-05,1.2731847304228612,1.573424317821887,1.049818959673172,1.2731847304228612,1.573424317821887,1.049818959673172,0.5320452403393026,0.5506666666666666,0.5472370766488414,0.847331972256598,1.0996874528182299,0.7563262327294524,0.20273988552118039,0.028569083920866354,0.05721072792588074,0.2968799361752526,0.3038107729224054,0.25793720052420177,4.777094380800668e-05,3.809211189448846e-05,3.3993302392086006e-05,1.24007694242693,1.627352033418865,1.0262432809976474,1.24007694242693,1.627352033418865,1.0262432809976474,0.5303958529688972,0.548,0.5472370766488414,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.13727138936519623,0.14420519769191742,0.11691249907016754,0,0,0,128,True,Softmax,1,False,29,56,0.3885000792762502,0.005,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/28,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20359092950820923,0.20571202039718628,0.19370295107364655,0,0,0,1.964944409373157,1.504511792319471,0.8682710846757921,0.557064567194818,0.046562925991224316,0.07394977214589823,0.44627274239031217,0.14898099691920028,0.1617870893497708,0.0001312593230902022,6.208390132163241e-05,4.3939258553712566e-05,3.3111551601473677,2.307244778203803,1.2122462468769757,3.3111551601473677,2.307244778203803,1.2122462468769757,0.5586710650329878,0.5466666666666666,0.5519904931669638,1.9308158089325145,1.501510255165924,0.8352655581164659,0.5473512222172883,0.04633758788857956,0.07106374686251565,0.36845285059468746,0.1785977553395672,0.1456919842303353,0.00012897059901444114,6.178345051810609e-05,4.222444852199386e-05,3.2483223030479462,2.305178200683894,1.1647499222523499,3.2483223030479462,2.305178200683894,1.1647499222523499,0.5544297832233742,0.5453333333333333,0.5496137849079026,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.20359092950820923,0.20571202039718628,0.19370295107364655,0,0,0,128,True,Softmax,1,False,22,59,0.3559451661115644,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
./../Experiments2/glauberfinal/29,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12916629016399384,0.07756195217370987,0.07301077991724014,0,0,0,0.8502018339971462,1.4083948687894998,0.5717348526185638,0.22389996532532275,0.03184806452246915,0.03936495770126925,0.2840294560824491,0.7572438364808051,0.35267758360552864,5.2756825005966715e-05,4.246408602995885e-05,2.3389755021550362e-05,1.291107977418484,2.103637714594072,0.7632522904425251,1.291107977418484,2.103637714594072,0.7632522904425251,0.5214420358152686,0.5453333333333333,0.5496137849079026,0.8370744179431917,1.4615802004310732,0.5618969384303582,0.2204419366906083,0.03284182937040157,0.03868452214807537,0.2755137410332798,0.7837987141305265,0.3448501257450961,5.1942020897881304e-05,4.378910582720211e-05,2.2985455821791666e-05,1.270380297308109,2.1966642066723256,0.7497040340935113,1.270380297308109,2.1966642066723256,0.7497040340935113,0.5204995287464655,0.5453333333333333,0.5490196078431373,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.0714285746216774,0.0714285746216774,0.0714285746216774,0.12916629016399384,0.07756195217370987,0.07301077991724014,0,0,0,256,True,Softmax,1,False,13,60,0.35752499758324013,0.01,1,sharpe,50,15,1,LSTM,Davi,Adam,0.0,,False,True,True,10,2,,0.0,0.9,0.99,new,70000,False,0.0
